Date,Ret,Vol5,Vol10,Vol100,Mom10,Mom20,Mom50,Mom100,VIX,VIXchg,CreditSpread,TermSpread,VIX_Regime,RSI14,Mom20_div_Vol20,Mom20_mul_Vol5,VolRatio,VIX_per_Ret,Mom10_lag1,VIXchg_lag1,VolRatio_lag1,Crash
2013-02-22,0.0097726291466384,0.0092755779380021,0.0064690575063537,0.007445204159361,0.0061605366255659,0.0165988041804461,0.0736808288890071,0.0675363028856255,14.170000076293944,0.119273321254463,0.9499999999999996,1.7,0,53.08644436639725,2.6022875410368282,0.00015396350185336287,0.6874888029144112,1449.819699898032,-0.0048950823449854,0.1725732514476305,0.802521247967581,0
2013-02-25,-0.0190276747240131,0.0124856871607464,0.0086820077784381,0.0076486144077264,-0.0184461274430579,-0.0083200682786425,0.0461288969189295,0.0374493780478777,18.989999771118164,0.5240770235135825,0.9499999999999996,1.63,1,47.69604459357866,-1.086241044200971,-0.00010388176968318006,0.613333585199776,997.9675435385875,0.0061605366255659,0.119273321254463,0.6874888029144112,0
2013-02-26,0.0068462492906353,0.0123381766584342,0.0091042786566014,0.0076585051458252,-0.0115302155568696,-0.0003332930435397,0.0527769926281282,0.0494132618403782,16.8700008392334,0.3704305657333751,0.9499999999999996,1.63,1,45.41402441368617,-0.04259726282558749,-4.112228450220021e-06,0.6340198632681014,2463.763202298739,-0.0184461274430579,0.5240770235135825,0.613333585199776,0
2013-02-27,0.0125985478804546,0.0131977683104874,0.010080624653659,0.0077506565519315,-0.000723476658174,0.0082971115035317,0.0726174244220954,0.0598369643650154,14.729999542236328,0.0034059425082517,0.9499999999999996,1.64,1,52.88251225128278,1.0021160312615096,0.00010950335526989114,0.6272245586911807,1169.089532576534,-0.0115302155568696,0.3704305657333751,0.6340198632681014,0
2013-02-28,-0.0019750982623426,0.012782371954778,0.0100928513185768,0.0077548350064528,-0.0035488464266325,0.0102617407761436,0.0744916630504552,0.0566457736737162,15.510000228881836,0.0190538736376539,0.9499999999999996,1.64,1,52.47874405877173,1.2458048097519423,0.00013116938750417978,0.6442773785457476,7848.800094837002,-0.000723476658174,0.0034059425082517,0.6272245586911807,0
2013-03-01,0.0032977600501178,0.0120604499097854,0.0101528571692374,0.0077516471319007,-0.00118233908599,0.0160988625553191,0.0655125866270545,0.0558187821843469,15.359999656677246,0.0839802098783428,0.9199999999999996,1.61,1,51.213428220946405,1.9568211619896119,0.0001941595254529458,0.6820115770388885,4656.294917882474,-0.0035488464266325,0.0190538736376539,0.6442773785457476,0
2013-03-04,0.0053256371371863,0.0053047914822619,0.0102815225100306,0.0077379929043586,0.0053256371371863,0.0111085973831441,0.0593979019732926,0.0538875693531171,14.010000228881836,-0.2622432649952105,0.9199999999999996,1.64,0,54.24375390035288,1.3888359286271514,5.892879277797965e-05,1.5073142501594134,2630.1773272812734,-0.00118233908599,0.0839802098783428,0.6820115770388885,0
2013-03-05,0.0089580142286587,0.0055453862768454,0.01040061645155,0.0077832808886558,0.0067859046974938,0.0317638259657775,0.0768886522923903,0.0632560373143471,13.479999542236328,-0.2009484960494594,0.9199999999999996,1.65,0,57.736341849618334,4.127071669289262,0.00017614268461072814,1.3874720810902337,1504.6297726724886,0.0053256371371863,-0.2622432649952105,1.5073142501594134,0
2013-03-06,0.0013616802929123,0.0041126717967667,0.0093149296314612,0.0077727395179162,0.0208801507474432,0.0228400266514889,0.0721869144975726,0.0683588162578925,13.529999732971191,-0.0814663846950093,0.9199999999999996,1.7,0,57.96601199440877,3.0733395212619166,9.393353344697818e-05,1.806333698420768,9928.961182857556,0.0067859046974938,-0.2009484960494594,1.3874720810902337,0
2013-03-07,0.0018122848534425,0.0031010107040843,0.0088678456272842,0.0076995987802106,0.0289853699241571,0.0239484018065929,0.0839695514952254,0.0809837017681447,13.0600004196167,-0.1579625901425124,0.9199999999999996,1.75,0,58.3610018627272,3.222192582293478,7.426425034795637e-05,2.3956496948501975,7202.398671572446,0.0208801507474432,-0.0814663846950093,1.806333698420768,0
2013-03-08,0.0042639462405626,0.0030644314034547,0.0085589973107288,0.0076727528659732,0.0233718744160706,0.0296763943299849,0.0919564060161166,0.0925628738827721,12.59000015258789,-0.1803385134116972,0.9199999999999996,1.79,0,60.83260079752604,3.990316916764165,9.094127472611073e-05,2.4257930201236966,2951.971594119581,0.0289853699241571,-0.1579625901425124,2.3956496948501975,0
2013-03-11,0.0037959998075685,0.0030179732501164,0.0041160698942055,0.0076780625449172,0.0471820329543104,0.0278655797183546,0.1007408225692476,0.0960985457697227,11.5600004196167,-0.17487507275085,0.9199999999999996,1.7999999999999998,0,59.37917164159407,3.7673989537139474,8.409757418898026e-05,2.4496750824762548,3044.509087562852,0.0233718744160706,-0.1803385134116972,2.4257930201236966,0
2013-03-12,-0.0022436901846532,0.0025786979551302,0.004552462185321,0.007673008051885,0.0377279367545473,0.0257627099543817,0.099745534400915,0.0972360354411612,12.270000457763672,-0.0897625464067276,0.9199999999999996,1.7599999999999998,0,66.36424155386501,3.4656009351375676,6.643424747797654e-05,2.881281609946059,5466.233399002171,0.0471820329543104,-0.17487507275085,2.4496750824762548,0
2013-03-13,0.0014129364432502,0.0025766306323026,0.0033415788839137,0.0076369926193102,0.0262647349729874,0.0255222563921271,0.1133324046215107,0.0897117264368265,11.829999923706056,-0.1256466993951533,0.9199999999999996,1.77,0,71.81411881600266,3.433437280784635,6.576142762543553e-05,2.8834394511851347,8366.71264835113,0.0377279367545473,-0.0897625464067276,2.881281609946059,0
2013-03-14,0.00532446566405,0.0030187934691293,0.0030119086670876,0.0075932027636008,0.0337708453168221,0.0301021513464627,0.1005544930577944,0.084523774066141,11.300000190734863,-0.1347626471924332,0.9199999999999996,1.77,0,70.30104100835148,4.020717387712641,9.087217789144336e-05,2.478898434276128,2121.8802079631187,0.0262647349729874,-0.1256466993951533,2.8834394511851347,0
2013-03-15,-0.0013205350598056,0.0032334197197232,0.0033523832509919,0.0075869986894833,0.0290122790867235,0.0277956376491954,0.0716351545809621,0.0782021245227284,11.300000190734863,-0.1024622673724008,0.9199999999999996,1.7599999999999998,0,90.72126933645592,3.6997761154451316,8.987496289718901e-05,2.322453405746814,8550.66243372848,0.0337708453168221,-0.1347626471924332,2.478898434276128,0
2013-03-18,-0.005518347637811,0.0040766554290305,0.0041325429164426,0.0076057305707789,0.0179127974108381,0.0233338316071467,0.0681351756233104,0.0750466153520461,13.359999656677246,0.1557092709102367,0.9199999999999996,1.7,0,81.04988874556953,3.0491879833857953,9.512399130135806e-05,1.8764395574216794,2420.5758602978462,0.0290122790867235,-0.1024622673724008,2.322453405746814,0
2013-03-19,-0.0023232613706277,0.0040854609953174,0.0034382301117909,0.0074066061327046,0.0065313973508849,0.0133616234883433,0.0609937157993716,0.090725199107724,14.390000343322754,0.1727791203314652,0.9199999999999996,1.68,1,72.42673168838704,1.772034578779307,5.458839159574336e-05,1.8449392870014942,6191.214346705133,0.0179127974108381,0.1557092709102367,1.8764395574216794,0
2013-03-20,0.0069854026071698,0.0053093706678019,0.0039831227504419,0.0074311411626601,0.0121841531839492,0.0333187108866031,0.0713330320784386,0.0981913284387681,12.670000076293944,0.0710059305160788,0.9199999999999996,1.7,0,78.62086399136318,4.767720470773124,0.00017690138627030232,1.3158016276456017,1813.5227510781226,0.0065313973508849,0.1727791203314652,1.8449392870014942,0
2013-03-21,-0.0085427657479806,0.0058392346703204,0.0050222076146972,0.0073421578997925,0.001721895650631,0.0307571753571926,0.0652456909610896,0.1041309297801009,13.989999771118164,0.2380530561927685,0.9199999999999996,1.68,1,66.00583457415964,4.300566569086025,0.00017959836470684328,1.2244181179974223,1637.4512344775878,0.0121841531839492,0.0710059305160788,1.3158016276456017,0
2013-03-22,0.0080333239079588,0.0074462355295059,0.0054828281146174,0.0073649926787268,0.0054817320527464,0.0289817248219366,0.0710807388510179,0.1161574721037632,13.56999969482422,0.2008849084755397,0.9199999999999996,1.67,1,67.54640354786022,4.107130761662731,0.00021580474907546734,0.9473905732958611,1689.0033125726711,0.001721895650631,0.2380530561927685,1.2244181179974223,0
2013-03-25,-0.0041776454717896,0.0072311674341386,0.0055394940809515,0.0073817471619832,-0.0025053038268546,0.0445585237997365,0.0581938657656397,0.1082729828308581,13.739999771118164,0.028443123069318,0.9199999999999996,1.69,1,57.5866997588664,8.302821703714597,0.00032221014621394435,0.7419176084037369,3288.1468083086015,0.0054817320527464,0.2008849084755397,0.9473905732958611,0
2013-03-26,0.0080029807041772,0.0078515296472199,0.0060511269987856,0.00741240748512,0.0077386803649686,0.0457585815628889,0.066735137280091,0.1177744989224118,12.770000457763672,-0.1125781686524277,0.9199999999999996,1.67,0,62.01067607138047,8.43421466118263,0.00035927485975575214,0.6907776255793865,1595.456177336751,-0.0025053038268546,0.028443123069318,0.7419176084037369,0
2013-03-27,0.0,0.0073623116559363,0.0060514004560619,0.00741240748512,0.0063168186584303,0.0327474631993538,0.0674604477885982,0.1177744989224118,13.149999618530272,0.0378847308086782,0.9199999999999996,1.62,0,60.90809798817013,6.733775363704789,0.00024109703001494752,0.6603231811059258,13149999.618530272,0.0077386803649686,-0.1125781686524277,0.6907776255793865,0
