Date,Vol5,Vol20,Vol60,Mom10,Mom20,Mom60,VIX,VIXchg,Label
2010-05-14,0.025020422199692322,0.017518980745524493,0.011192196529135964,-0.041410919455964645,-0.045827704642169675,0.031097168029599498,31.239999771118164,-0.2371184569209832,0
2010-05-17,0.012400607301734912,0.017475791470192265,0.01119046040541085,-0.05317827340373482,-0.048910634494033434,0.029505719832032096,30.84000015258789,0.0693481272336447,0
2010-05-18,0.01311192605156619,0.01743589169706717,0.011338580956767904,-0.04356680458433071,-0.0701520251682326,0.015319052869055882,33.54999923706055,0.18467512706902212,0
2010-05-19,0.007311635510140764,0.017437921915595088,0.01124864060419069,-0.043314473345891,-0.07376130514919121,0.021949414592963512,35.31999969482422,0.38401250240100215,0
2010-05-20,0.014639408241188428,0.018934169014535825,0.012219485474643058,-0.04781266335292689,-0.11138624117801821,-0.02560139132859307,45.790000915527344,0.7162668812505344,0
2010-05-21,0.01939723909432724,0.019291527192001126,0.012370092254759137,-0.019324137569020294,-0.10426082727667485,-0.010036066471501903,40.099998474121094,0.2836107160024415,0
2010-05-24,0.018772593973392798,0.019359676803322276,0.012478352782543717,-0.07274448064925598,-0.1124020793050794,-0.023356296022387535,38.31999969482422,0.24254213700477734,0
2010-05-25,0.019405469004824972,0.018941656499012718,0.01240055751945659,-0.06915320512486156,-0.08997328390409398,-0.03240698821628141,34.61000061035156,0.031594676524466125,0
2010-05-26,0.019395527656771473,0.01872626489038441,0.012413573202147725,-0.08752676285476513,-0.10227879551199581,-0.04089738948825816,35.02000045776367,-0.008493749707039422,0
2010-05-27,0.018399784254997276,0.020299159118296446,0.013171484941145868,-0.04508948542268365,-0.08356731597491929,-0.0096512642890616,29.68000030517578,-0.3518235485531226,0
2010-05-28,0.019233861031374245,0.020176310665628555,0.013262476692007771,-0.03968701579730294,-0.07945445943863783,-0.02503190397023891,32.06999969482422,-0.20024935373698605,0
2010-06-01,0.0199996967401827,0.019961336464792034,0.01328909766673604,-0.05634044146054462,-0.1065226274646035,-0.05494236791347018,35.540000915527344,-0.07254694158237063,0
2010-06-02,0.02324113496572363,0.02066127953160244,0.01373506866700689,-0.018416384277867404,-0.06118084584721428,-0.03050387738882665,30.170000076293945,-0.12828663553185982,1
2010-06-03,0.02250952334573253,0.020696186129641244,0.013741580565109001,-0.009394946150742656,-0.05230248235200108,-0.028779032378884795,29.459999084472656,-0.1587664563281982,1
2010-06-04,0.023019948648211757,0.020850390295632362,0.014437751548329145,-0.006695127724568595,-0.05418767918949574,-0.06706192680478995,35.47999954223633,0.1954177620425801,0
2010-06-07,0.023014017134738433,0.020782062992833538,0.014495128542107868,-0.03317714695362728,-0.05186016477076805,-0.08250826758920238,36.56999969482422,0.14031805559157062,0
2010-06-08,0.023363112906423227,0.018008664909827995,0.014577406174613242,-0.010119813150531232,-0.08212813324788426,-0.07276050016423852,33.70000076293945,-0.051772653494333465,0
2010-06-09,0.017635632643934585,0.01800800344508869,0.0145861563955486,-0.016416283630944273,-0.0844342501264872,-0.07795742675076034,33.72999954223633,0.11799799326946814,0
2010-06-10,0.024257469732795096,0.019109438339438317,0.015064355352876278,0.018475901820774743,-0.0706679969111853,-0.058504288117587566,30.56999969482422,0.037678229628208104,0
2010-06-11,0.016051467001316547,0.019074386758806634,0.015056765714190564,-0.009751137309948366,-0.054400948969040575,-0.05950730855206232,28.790000915527344,-0.1885568972103574,0
2010-06-14,0.013569099468504556,0.018723004818343034,0.015056896481855084,0.0012798303306438275,-0.03845797811320917,-0.06048400960707301,28.579999923706055,-0.21848509263862514,0
2010-06-15,0.015227343054185414,0.019509959263293977,0.015352345338105935,0.041569594066334536,-0.01711289667524296,-0.03423309264365859,25.8700008392334,-0.23234420612586038,0
2010-06-16,0.014092669521221578,0.019271634542124296,0.015333402975874738,0.014773659745843215,-0.003914801927094147,-0.039711830819143756,25.920000076293945,-0.23154460634257612,0
2010-06-17,0.009958636351753111,0.01922758796934134,0.015303837011261357,0.012916438071094882,0.003400142680214824,-0.044885399290740646,25.049999237060547,-0.18056920225283024,0
2010-06-18,0.010156601230360246,0.01700991589867077,0.015295383407988099,0.050941460941203554,0.04390527362915764,-0.039185269336460715,23.950000762939453,-0.16811392840135442,0
2010-06-21,0.010373579123836286,0.016791500883683863,0.015297693152198089,0.061143410556732336,0.025937699685818494,-0.04037671130591425,24.8799991607666,-0.12946118869197198,0
2010-06-22,0.007529201311868688,0.016975245980754033,0.015435562477472829,0.032557427924094995,0.02210813968631009,-0.055659007034518204,27.049999237060547,0.0456126153671248,0
2010-06-23,0.007348940167414744,0.017002944326288544,0.015409205014718201,0.03488655065510149,0.017897559513697647,-0.06452664720585821,26.90999984741211,0.03819443550170365,0
2010-06-24,0.008337174498513822,0.017392047198961643,0.015537828024069465,-0.01116769504235704,0.007101873541250692,-0.08065523652556117,29.739999771118164,0.18722557592412747,0
2010-06-25,0.009214666856701088,0.015608269749115713,0.015551160746590997,-0.011823310256958486,-0.02145915684513311,-0.07364744149211344,28.530000686645508,0.19123172349928308,0
2010-06-28,0.00918338841525304,0.015381063876328552,0.015517574213699,-0.013409042363765056,-0.012146373332243221,-0.08283896562907145,29.0,0.16559489462243437,0
2010-06-29,0.013916743447472764,0.016449806488398926,0.01592633183032743,-0.06512697950754931,-0.026264687542110088,-0.11834128828805068,34.130001068115234,0.26173759817909903,0
2010-06-30,0.013420551579391867,0.015226382140739802,0.015945247047048094,-0.07367732887170364,-0.05999215291359361,-0.12877144425656384,34.540000915527344,0.2835377596202031,0
2010-07-01,0.013297407122422,0.015153305054013994,0.015941340420922132,-0.07928562936687433,-0.06739327921742455,-0.1276706178692636,32.86000061035156,0.10490924220730391,0
2010-07-02,0.011532527176263229,0.013207114490787035,0.015929677585072893,-0.08529497187040924,-0.038698561407223164,-0.13541925425027834,30.1200008392334,0.0557308136810577,0
2010-07-06,0.013726568249112602,0.01309040490212067,0.01592956572570771,-0.07665406684839116,-0.02019754737181323,-0.13542944734894447,29.649999618530273,0.022413779949319812,0
2010-07-07,0.01662256741374651,0.01477991554078574,0.01651055241060086,-0.031578242611694396,-4.892104539933051e-05,-0.10961412417434324,26.84000015258789,-0.21359509778444674,0
2010-07-08,0.01494175159131302,0.014876905859163072,0.01657656796200661,-0.0189511218241315,0.015274289559481291,-0.10147859119144242,25.709999084472656,-0.2556456744934592,0
2010-07-09,0.01340768713521444,0.013416873412547074,0.016532488535496746,0.005027198745220174,-0.006196638519640918,-0.10492868520563559,24.979999542236328,-0.23980526237826283,0
2010-07-12,0.011837274621159745,0.013365902068949002,0.01653204264614552,0.0014828685986663093,-0.010357974073804455,-0.10508746260805801,24.43000030517578,-0.18891103504373064,0
2010-07-13,0.011611028322708035,0.01380354801676763,0.016565198074544023,0.019808629662039,0.006133972543967525,-0.07689546464931674,24.559999465942383,-0.1716694845893626,0
2010-07-14,0.006400548553490632,0.01276357293098743,0.016553066211642826,0.052202620675939615,-0.016324157838612074,-0.08044657119271725,24.889999389648438,-0.07265278509141271,0
2010-07-15,0.006605637524245522,0.012765361857353707,0.01650035826825172,0.06258503361731504,-0.015703393358658002,-0.08833680129303156,25.139999389648438,-0.022170350646510295,0
2010-07-16,0.01548667783178776,0.014081814068130832,0.016841707096924407,0.03795242792727116,-0.044342283573817864,-0.11182314938711391,26.25,0.05084069179490358,0
2010-07-19,0.01591163432619108,0.014181419055845515,0.01686010325116861,0.04980444359459013,-0.03973859689124115,-0.1092340695115005,25.969999313354492,0.06303720789771927,0
2010-07-20,0.014955925239234202,0.014473357272543386,0.01690847054579978,0.05453547150095428,-0.026298961025479684,-0.10519543785050478,23.93000030517578,-0.02565143218509547,0
2010-07-21,0.015627604144551215,0.014298159736054954,0.016969371215708493,0.009047719431067636,-0.022816234259903534,-0.11347830870839692,25.639999389648438,0.03013258410572406,0
2010-07-22,0.01989343149007593,0.015207896894171508,0.01700682448908937,0.021463331970415833,0.0021054559273612217,-0.07173571334780682,24.6299991607666,-0.020286405778189187,0
2010-07-23,0.012800751202538641,0.01478320200761571,0.0170167822997533,0.022693732178128645,0.027835016825279002,-0.07073774599257932,23.469999313354492,-0.105904788062686,0
2010-07-26,0.012863104602254226,0.014908329816039397,0.016992083652522607,0.032676293406464385,0.03420761665454397,-0.07255693336924751,22.729999542236328,-0.12475933218265689,1
2010-07-27,0.013138906167456119,0.014870582663344439,0.016864484150965947,0.017235279866301134,0.03738531680433321,-0.05663887863856576,23.190000534057617,-0.0309235169946116,1
2010-07-28,0.010960522453980357,0.012907078041751887,0.016781405933117957,0.0107613335966803,0.06352572408833446,-0.07472148650303911,24.25,-0.054212145972578174,1
2010-07-29,0.0077043665975212025,0.012708063841736613,0.01653111232523827,0.005561573961888833,0.06849467887257399,-0.05705625400727088,24.1299991607666,-0.02030044730153524,0
2010-07-30,0.006588675336667264,0.01260459903379517,0.016517651082461282,0.0338456080124343,0.07308255893845206,-0.05157843536376505,23.5,0.0012782568182025944,0
2010-08-02,0.011739139050702991,0.013093347188695743,0.01622693925554661,0.050983296595969785,0.10332693491014022,0.0031567040642987987,22.010000228881836,-0.031676169285292155,1
2010-08-03,0.012148930648519825,0.01326743849210749,0.0161202107559077,0.03447606560914873,0.09089170560359561,0.01342719758464117,22.6299991607666,-0.02414839846461314,0
2010-08-04,0.011465644222331465,0.011668299196616537,0.015092785313765738,0.055104336306784685,0.06465062431219115,-0.022834950298255552,22.209999084472656,-0.08412374909391107,0
2010-08-05,0.010848241522790096,0.01159448775199406,0.01508940219393174,0.030970175559065227,0.05309823068868735,-0.0210921539683947,22.100000381469727,-0.08412759427681571,0
2010-08-06,0.01140699627288966,0.011629579949042894,0.01498049833986487,0.017932662179560355,0.04103335339043257,-0.03852942308660112,21.739999771118164,-0.07489362676092914,0
2010-08-09,0.005314451387606661,0.011646529859114641,0.014917034319365806,0.012818239360160577,0.0459133853169118,-0.02122948405277636,22.139999389648438,0.005906367987948302,0
2010-08-10,0.005468558426881068,0.011361054151523171,0.014748469470039905,0.007440436216663349,0.024803954083486124,-0.008563566074811235,22.3700008392334,-0.01148909991936542,0
2010-08-11,0.012388524178705708,0.013051593562565314,0.015165387960397972,-0.0138045642846234,-0.003191786209366776,-0.03624365480439251,25.389999389648438,0.14317876795406836,0
2010-08-12,0.012032481673641635,0.013120861443511614,0.015086458978073156,-0.015051243195068897,-0.009573377835427777,-0.028942873580538264,25.729999542236328,0.16425335285560716,0
2010-08-13,0.012123991555756058,0.01149571671439221,0.015074209857879406,-0.01777421796385592,0.015469810834646047,-0.026258799709449887,26.239999771118164,0.2069917225104252,0
2010-08-16,0.010818541312128964,0.011435758511834402,0.014251170879694689,-0.039907799246947206,0.009040866183523066,0.011484705411758389,26.100000381469727,0.17886183834642688,0
2010-08-17,0.01437798331722699,0.01149680974468268,0.014214874263846,-0.023436343926060976,0.010231728752254421,0.009177657115708948,24.329999923706055,0.08761730044440275,0
2010-08-18,0.007009584437470615,0.011044877143110017,0.014111806220271956,-0.02814914644864208,0.025404049825487718,0.02416072786294965,24.59000015258789,-0.03150843860936481,0
2010-08-19,0.010686841895492459,0.010631672752975998,0.014299262010207175,-0.04404070720039954,-0.014434480075076084,0.005316940833296924,26.440000534057617,0.02759428699778277,0
2010-08-20,0.010698902598686754,0.010411677180062516,0.014283251250833693,-0.04324233034167113,-0.026085118263985074,0.008132963428818307,25.489999771118164,-0.02858231732248373,0
2010-08-23,0.010730449338966146,0.010051134413433837,0.013606687751897894,-0.05195137977046227,-0.03979906563128999,-0.028262834056387298,25.65999984741211,-0.01685825776347516,0
2010-08-24,0.008224103822270318,0.010438982238177453,0.01364460543227647,-0.060954016888573936,-0.05396710514671943,-0.03051982415843857,27.459999084472656,0.1286477258767631,0
2010-08-25,0.008836411492669729,0.010500045538108987,0.013483726170776584,-0.030741442986050194,-0.04412163504477051,-0.010099483437515766,26.700000762939453,0.08580726300359554,0
2010-08-26,0.00676770216900619,0.010532461342616675,0.013064784802710906,-0.031298967630311925,-0.04587912245182246,-0.0416873042848761,27.3700008392334,0.03517398965169605,0
2010-08-27,0.011485359591400136,0.011255905175755632,0.013220012867272651,-0.013387368643315467,-0.030923636598942594,-0.03018325603528693,24.450000762939453,-0.04080027530471375,0
2010-08-30,0.012991022012329843,0.010070806159347516,0.012553330157264087,-0.02724931268294939,-0.06606965182972813,-0.009445669841491866,27.209999084472656,0.0604052707045073,0
2010-08-31,0.011288075618979813,0.010092036112981035,0.012447848602377427,-0.039054453321876736,-0.061575503648041874,0.0030428763208896203,26.049999237060547,-0.05134741057618597,0
2010-09-01,0.01783881684025949,0.012361497219202716,0.012960792871912968,-0.012114177950522054,-0.03992232062992995,0.022097296215040974,23.889999389648438,-0.10524349411972289,0
2010-09-02,0.01664652090258112,0.012616311854792114,0.012987871208974147,0.014738690074023175,-0.02995111946044382,0.03716031352803939,23.190000534057617,-0.15272196481572553,0
2010-09-03,0.016401068466274475,0.012999168381608276,0.012544309635720825,0.031247102076886524,-0.013346425775013326,0.020774468188743844,21.309999465942383,-0.12842540691273052,0
2010-09-07,0.01534463669968559,0.01313035709143858,0.012620227232972733,0.023524339916355164,-0.029649161770951116,0.004390591919250619,23.799999237060547,-0.1253215715599939,0
2010-09-08,0.014716701970568692,0.013225816380282057,0.01264914482958078,0.046243236770166174,-0.017529491153478793,0.01301558908066447,23.25,-0.10748557846700713,0
2010-09-09,0.009355248629931529,0.011683844347563125,0.012316158291463326,0.04700789290561769,0.01482135945991514,-0.004930961947549273,22.809999465942383,-0.04520719762655245,0
2010-09-10,0.008997944252506513,0.011601953109285064,0.012333321114781432,0.059393811603776214,0.026235878986636818,0.0004502281584706225,21.989999771118164,-0.05174647413988165,0
2010-09-13,0.008547356969693002,0.011752708413104796,0.01241417738494204,0.05483776004033447,0.04071625808778556,0.009954309559290664,21.209999084472656,-0.004692650585446878,0
2010-09-14,0.004253392324036203,0.011754561176569076,0.012414165804006073,0.06969913828790042,0.04055057199201184,0.008234190750216364,21.559999465942383,-0.09411764045900106,0
2010-09-15,0.0041959989650690475,0.01151678407984364,0.012416065677785955,0.07378215956186396,0.03184618433339104,0.014989618890354217,22.100000381469727,-0.049462349184097754,0
2010-09-16,0.004776371023948917,0.011524418754236054,0.012218169669515177,0.04231946375997264,0.029692620294691663,0.03176043955561503,21.719999313354492,-0.04778606655451134,0
2010-09-17,0.004930911228766431,0.010639695681737877,0.012208578438673066,0.03308841536066787,0.04831478533373246,0.03535822752686357,22.010000228881836,0.0009095251465141008,0
2010-09-20,0.006704603583384306,0.010924161546236086,0.012139454537476984,0.0354534295628226,0.06780834857223428,0.06890159089359127,21.5,0.013672839606091669,0
2010-09-21,0.006954205586278541,0.010869409694376662,0.0121398349517263,0.04515052505871697,0.0697370012739551,0.062299248104513705,22.350000381469727,0.03664197287088444,0
2010-09-22,0.007871558759503334,0.010196654765414046,0.012152365413798542,0.032761135287783016,0.08051935299392166,0.06042237843914444,22.510000228881836,0.01855202897443764,0
2010-09-23,0.009053278740226451,0.010546218536058244,0.011475216899426047,0.019674224627127757,0.06760696137701849,0.08533055033733117,23.8700008392334,0.09898718203720125,0
2010-09-24,0.012902651389051402,0.01094086965409737,0.011646555643371425,0.03547416699651462,0.09697492459168267,0.11833640578185389,21.709999084472656,-0.013630219958631118,0
2010-09-27,0.011641328829476914,0.010826898267218945,0.011649735608613985,0.019178234675629513,0.07506768614710357,0.11796175138645015,22.540000915527344,0.04837213560592302,0
2010-09-28,0.011645276714719181,0.00994800958322779,0.011610918610584298,0.02338104359400628,0.09470982047268084,0.12802239693267925,22.600000381469727,0.01118568213570481,0
2010-09-29,0.011306445149764826,0.009997800005272733,0.011606083688552048,0.017711670813147506,0.0928006356970541,0.11872131972589095,23.25,0.03287426759635004,0
2010-09-30,0.010363304461713118,0.008126508564285987,0.010952877979170553,0.014958244640204565,0.05791073329214114,0.08134060044737557,23.700000762939453,-0.0071219132935482765,0
2010-10-01,0.004003102149611397,0.00799188742129174,0.010902263315083618,0.018846166865845282,0.0525581720237267,0.07524791569014821,22.5,0.03638880464496963,0
2010-10-04,0.00484856666199048,0.007903598677405213,0.010929281349900243,-0.004027413960863813,0.03128322996477695,0.059271513281222044,23.530000686645508,0.04392190465423518,0
2010-10-05,0.010744451998108974,0.008325959966284548,0.011204078128515425,0.018073210618601676,0.06403975062624512,0.0798970607143632,21.760000228881836,-0.03716814771722865,0
2010-10-06,0.010608398881059323,0.008303211512700054,0.011058879281154513,0.023011995364027316,0.05652702974517321,0.06375331777218252,21.489999771118164,-0.07569893457556287,0
2010-10-07,0.010397652146667219,0.00833762853882894,0.01106183716866262,0.030133480587710926,0.050400558080718305,0.0625665774230253,21.559999465942383,-0.09029541046865563,0
2010-10-08,0.010453459239483173,0.008347591589670597,0.0110767431242986,0.01498017827269904,0.05098575461489685,0.06823383409154293,20.709999084472656,-0.07955559624565978,0
2010-10-11,0.008805698826884811,0.008102322166549459,0.010416776118084933,0.02082795018864636,0.040405628180806064,0.09951725373015408,18.959999084472656,-0.19422020691935482,0
2010-10-12,0.002711325466308189,0.008081260091572496,0.010403529964160765,0.020406272072326592,0.04426443560324711,0.09643385098174595,18.93000030517578,-0.13005514218468728,0
2010-10-13,0.0035800350625815546,0.008171020636610281,0.010360929009717666,0.0301388632357229,0.048384343673184116,0.09283977611459071,19.06999969482422,-0.11261052126889015,0
2010-10-14,0.004501302644394521,0.008273167765889685,0.010210143051020413,0.029177137554715626,0.04457182095636458,0.10291218389315615,19.8799991607666,-0.07792209400698835,0
2010-10-15,0.00419809291908759,0.008262024927002384,0.009844529467344666,0.0269609836349316,0.046315261697228216,0.08103504314587195,19.030000686645508,-0.08112015799588945,0
2010-10-18,0.0043261053233152715,0.007710958347108597,0.00980902123763542,0.03982417097059576,0.03563636858758512,0.07701464130863367,19.09000015258789,0.0068565967506664105,0
2010-10-19,0.00828968340372427,0.008368914040411311,0.009907409625171327,0.005946062358359372,0.024126737414314814,0.05194454730297737,20.6299991607666,0.0898044811508012,0
2010-10-20,0.008814327030270883,0.00844551009666795,0.00997234021967781,0.0158578203473958,0.039234735799740905,0.06231286720746643,19.790000915527344,0.03775570174227849,0
2010-10-21,0.008567569860778152,0.008106243977215776,0.009924334415898411,0.019328795882042282,0.05004472036524854,0.07157315372859507,19.270000457763672,-0.03068404068179087,0
2010-10-22,0.008563328368645226,0.00689010467303439,0.009892515822535438,0.015531219011871489,0.030744057714160666,0.07882484356529829,18.780000686645508,-0.013137151391457436,0
2010-10-25,0.008388466116766465,0.00673160194708145,0.009892775586361686,0.017573739066618188,0.03876771421717229,0.08221176776812866,19.850000381469727,0.03981143126281261,0
2010-10-26,0.0037065520864661434,0.006731789719244001,0.009493185024004366,0.014614525874510065,0.035319025938039816,0.05849228571923737,20.219999313354492,-0.01987396335874958,0
2010-10-27,0.002321686426415198,0.006767027195503821,0.009476554291717952,0.0039009563201266584,0.03415738994487039,0.06053966139862732,20.709999084472656,0.04648803064094231,0
2010-10-28,0.002203498998181996,0.006688895662149837,0.009447890850863522,0.00800279447307406,0.03741343066295255,0.053676423427616804,20.8799991607666,0.0835494896085629,0
2010-10-29,0.0020796274980716084,0.006669628503087886,0.009444352336798127,0.006712183570636299,0.033854134276970704,0.05559906057574282,21.200000762939453,0.1288604892338907,0
2010-11-01,0.0014614789502711903,0.006322369848084203,0.0094217326612743,0.0021136870337437053,0.0420220338381494,0.060277514703360735,21.829999923706055,0.09974808585317141,0
2010-11-02,0.003993515852959698,0.0049223601484801125,0.009447774907412053,0.023472954381841937,0.029558588390690588,0.06301086595182537,21.56999969482422,0.06676559976825058,0
2010-11-03,0.003347654005540439,0.004939622886465692,0.009416782053238246,0.01764665935015164,0.03378431725125397,0.07307499444648413,19.559999465942383,-0.05552871411725391,0
2010-11-04,0.007776374747237115,0.006255724421659756,0.008926709708798459,0.03496155217406893,0.0549661127618033,0.12456109031423801,18.520000457763672,-0.11302676234955766,0
2010-11-05,0.007329218712197389,0.00622404588527439,0.008865196487865925,0.03692452097882315,0.05302922281292499,0.13575445057955537,18.260000228881836,-0.1386792654836667,0
2010-11-08,0.007882418432422303,0.006295136715376736,0.008855807484280937,0.0319292952247352,0.05006415139421394,0.1369748658825014,18.290000915527344,-0.16216211729503882,0
2010-11-09,0.009895070899985215,0.006650618634134309,0.008932000110086758,0.024342670317371695,0.03931295277708968,0.12932780165648516,19.079999923706055,-0.11543809950612316,0
2010-11-10,0.009895194967002618,0.006529501649165684,0.008835007931984046,0.03142413662757426,0.035447677132082855,0.12011766751081976,18.469999313354492,-0.055725980692677646,0
2010-11-11,0.0048642716767742615,0.006523458324501503,0.008865585635283358,0.027364968455637184,0.035586759147023805,0.11386458278184386,18.639999389648438,0.006479423807706386,0
2010-11-12,0.005927374695013455,0.0071965747867842045,0.008688445711207181,0.01443189584765614,0.021240948952494287,0.12016627103319188,20.610000610351562,0.1286966238780618,0
2010-11-15,0.005974455840231924,0.007157535739140263,0.00867317095356542,0.012655120405173692,0.01479555640282837,0.12222299163618033,20.200000762939453,0.10442863596527263,0
2010-11-16,0.007937914218354573,0.007426212658437237,0.00893501050252455,-0.010965132038242453,0.012250438299474808,0.1089671869297455,22.579999923706055,0.18343815586977041,0
2010-11-17,0.0069523170316491325,0.007108855574727509,0.008667165515091958,-0.014422857974851322,0.0029692861137626814,0.12624749503850952,21.760000228881836,0.17812674812329599,0
2010-11-18,0.011881971260322678,0.007812963407406576,0.008818195837061574,-0.018812639698727707,0.01549119339098226,0.1384012240266117,18.75,0.00590132049106451,0
2010-11-19,0.01082806897594373,0.007821858440664273,0.008740547646932878,-0.019801344041214697,0.01639202179414956,0.14923485033763262,18.040000915527344,-0.1246967306509158,0
2010-11-22,0.010809508262260577,0.00781381544747946,0.008577387716907732,-0.018777155365658937,0.012552598521925473,0.1307636621729511,18.3700008392334,-0.09059405220734051,0
2010-11-23,0.010407995553335419,0.00851627478283069,0.00857646168676359,-0.02598459159564237,-0.002274455624814875,0.13079609636329903,20.6299991607666,-0.0863596443546577,0
2010-11-24,0.012200368579298005,0.009105639278706853,0.008726320799854236,-0.015560631092263244,0.015374526137856392,0.14750303335982062,19.559999465942383,-0.10110297517457811,0
2010-11-26,0.011768683745953674,0.009522720835465667,0.008129101981931083,-0.023347590146253427,0.003378472241516217,0.10119864537355494,22.219999313354492,0.185066630045573,0
2010-11-29,0.011796855968143161,0.00954311493642056,0.008068847912376016,-0.008652250837484443,0.005654776627237457,0.09434509823954396,21.530000686645508,0.193458957538869,0
2010-11-30,0.011889694105454509,0.009635335095118259,0.007978765375840427,-0.012830328577696393,-0.00033757752551133446,0.0742570812416663,23.540000915527344,0.2814371170442307,0
