Date,Vol5,Vol20,VIX,Label,Vol20_div_Vol5,VIX_mul_Vol5,Vol20_sq,Vol5_sq,Regime_0,Regime_1,Regime_2
2017-11-02,0.0042758558098597,0.0029903147798993,9.93000030517578,0,0.6991853157652737,0.0424592494967944,8.941982482884199e-06,1.8282942906710957e-05,True,False,False
2017-11-03,0.0026308601426779,0.0030225724789133,9.140000343322754,0,1.1484548247453046,0.0240460626073101,9.13594439028409e-06,6.92142509033118e-06,True,False,False
2017-11-06,0.0010686213400204,0.0029702003711586,9.399999618530272,0,2.776870898164721,0.010045040188545,8.822090244830685e-06,1.1419515683469952e-06,True,False,False
2017-11-07,0.0014965897711634,0.0029646097970757,9.890000343322754,0,1.9795873704269815,0.0148012733506193,8.788911248917223e-06,2.239780943150918e-06,True,False,False
2017-11-08,0.0015150513811825,0.0029665429175035,9.779999732971191,0,1.9567561853936877,0.0148172021034024,8.800376881390176e-06,2.2953806876230008e-06,True,False,False
2017-11-09,0.0026951767403917,0.0030893681156378,10.5,0,1.145832937936026,0.0282993557741128,9.544195353919451e-06,7.263977661948428e-06,True,False,False
2017-11-10,0.0021591412822419,0.0030945978122317,11.289999961853027,0,1.4325904688141395,0.0243767049941463,9.576535619469224e-06,4.661891076681195e-06,True,False,False
2017-11-13,0.002043149135223,0.0030909913980371,11.5,0,1.512116383670753,0.0234962150550645,9.554227822739347e-06,4.174458388762493e-06,True,False,False
2017-11-14,0.0022235028480741,0.003158794740379,11.59000015258789,0,1.4200003129300456,0.0257703983484584,9.977984211846031e-06,4.943964915393635e-06,True,False,False
2017-11-15,0.0024085515599669,0.0033811780753478,13.130000114440918,0,1.4032395618852194,0.0316242822580022,1.1432365177212652e-05,5.801120617018989e-06,True,False,False
2017-11-16,0.0050752203520492,0.0038635914719848,11.760000228881836,0,0.7611157916785708,0.0596845925017243,1.4927339062393675e-05,2.5757861621854405e-05,True,False,False
2017-11-17,0.0052932692944597,0.0037792494452108,11.43000030517578,0,0.7138377810070362,0.0605020696510519,1.4282726369126138e-05,2.801869982366989e-05,True,False,False
2017-11-20,0.0053446486418506,0.0036698064033669,10.649999618530272,0,0.6865034814739445,0.0569205059968872,1.3467479038192702e-05,2.8565269104835463e-05,True,False,False
2017-11-21,0.0058344798047481,0.0039089560839727,9.729999542236328,0,0.6698602710940986,0.0567694858293861,1.5279937666427187e-05,3.404115459201343e-05,True,False,False
2017-11-22,0.0048472468071982,0.0037014189744906,9.880000114440918,0,0.7634551460942741,0.0478907990098415,1.3700502424719044e-05,2.3495801609893147e-05,True,False,False
2017-11-24,0.0035846530088916,0.0037144303576483,9.670000076293944,0,1.0359146153956789,0.034663594869469,1.379699288181928e-05,1.28497371941556e-05,True,False,False
2017-11-27,0.0029685892362699,0.0033074107595289,9.869999885559082,0,1.1137603541705106,0.0292999754222558,1.0938965932247536e-05,8.812522053697509e-06,True,False,False
2017-11-28,0.0047446073199366,0.0037948762996352,10.029999732971191,0,0.799660832385495,0.0475884101520172,1.4401086129532947e-05,2.251129862039597e-05,True,False,False
2017-11-29,0.0046841489778083,0.0038145550583805,10.699999809265137,0,0.8141800989570535,0.0501203931691183,1.455083029341626e-05,2.1941251646302543e-05,True,False,False
2017-11-30,0.0051163069065419,0.0041838826352132,11.279999732971191,0,0.8175946277258801,0.0577119405395912,1.7504873905238546e-05,2.6176596361928344e-05,True,False,False
2017-12-01,0.0058114090838014,0.0042524430954152,11.43000030517578,0,0.7316145567362647,0.0664244076013512,1.8083272279744408e-05,3.3772475539289425e-05,True,False,False
2017-12-04,0.0059302498033578,0.0042607380007814,11.68000030517578,0,0.7183541651490232,0.0692653195129877,1.8153888311302683e-05,3.516786273022522e-05,True,False,False
2017-12-05,0.0048837089821878,0.004385597885686,11.329999923706056,0,0.8978217334293978,0.0553324223955903,1.9233468814933516e-05,2.38506134227018e-05,True,False,False
2017-12-06,0.0048614941627498,0.0043737274407889,11.020000457763672,0,0.8994823015510838,0.0535736678989182,1.9129491726309823e-05,2.3634125494450377e-05,True,False,False
2017-12-07,0.0025581858994533,0.0043999556998455,10.15999984741211,0,1.7192794399130713,0.0259911683480973,1.9359610160602903e-05,6.544315096161691e-06,True,False,False
2017-12-08,0.003568208422934,0.004370294684445,9.579999923706056,0,1.2244436767445712,0.034183436419475,1.909947562888822e-05,1.2732111349497144e-05,True,False,False
2017-12-11,0.0034726255024929,0.0043645602558777,9.34000015258789,0,1.256485551693873,0.0324343227231642,1.9049386227187216e-05,1.2059127880564068e-05,True,False,False
2017-12-12,0.0019401819395926,0.0043620283262949,9.920000076293944,0,2.247099170524103,0.0192466049887827,1.902729111939909e-05,3.764305958721303e-06,True,False,False
2017-12-13,0.0020406195247901,0.0042842022516393,10.18000030517578,0,2.0984332289238665,0.0207735073851108,1.8354388932951245e-05,4.164128044954573e-06,True,False,False
2017-12-14,0.0035832647910346,0.004212468307731,10.489999771118164,0,1.175267050098458,0.0375884468378087,1.7744889243638073e-05,1.2839786562668234e-05,True,False,False
2017-12-15,0.0045380836383012,0.0041980141212111,9.420000076293944,0,0.9248593891920992,0.0427487482190256,1.7623322561887804e-05,2.0594203108217056e-05,True,False,False
2017-12-18,0.0049859449293833,0.0041631916010949,9.529999732971191,0,0.8348180419168438,0.0475160538456319,1.7332164307427113e-05,2.4859646838843044e-05,True,False,False
